Datetime,Tempmax,Tempmin,Temp,Dew,Feelslike,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windspeed,Windgust,Winddir,Visibility,Cloudcover,Humidity,Pressure,Solarradiation,Solarenergy,Uvindex,Sunrise,Sunset,Moonphase,Icon,Conditions,Description,Stations,Address,DatetimeEpoch
2023-01-06,25.0,17.0,20.3,11.2,20.3,0.0,0.0,0.0,,0.0,0.0,25.9,46.4,11.0,11.0,57.8,57.5,1024.8,172.4,14.9,8.0,06:35:03,17:29:28,0.47,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1672938000
2023-01-07,22.2,13.0,17.8,9.3,17.8,0.0,0.0,0.0,,0.0,0.0,9.4,25.2,317.7,8.9,25.1,59.5,1021.1,205.9,17.7,7.0,06:35:16,17:30:08,0.5,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673024400
2023-01-08,23.0,15.5,19.2,11.8,19.2,0.0,0.0,0.0,,0.0,0.0,14.8,23.8,211.5,7.3,21.2,63.9,1019.0,136.8,11.7,7.0,06:35:28,17:30:48,0.54,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673110800
2023-01-09,23.2,17.0,20.3,15.3,20.3,0.002,100.0,4.17,['rain'],0.0,0.0,13.0,16.9,91.7,5.7,49.1,73.9,1018.9,91.2,7.9,4.0,06:35:39,17:31:28,0.58,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673197200
2023-01-10,23.0,18.0,20.1,17.0,20.1,1.409,100.0,4.17,['rain'],0.0,0.0,14.8,15.8,41.6,5.4,77.3,83.1,1017.9,21.1,1.8,1.0,06:35:49,17:32:08,0.61,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673283600
2023-01-11,21.0,18.0,19.4,17.6,19.4,4.623,100.0,12.5,['rain'],0.0,0.0,11.2,22.7,58.5,5.4,87.7,89.9,1015.3,84.8,7.4,4.0,06:35:57,17:32:48,0.64,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673370000
2023-01-12,24.0,18.8,20.9,17.9,20.9,0.12,100.0,8.33,['rain'],0.0,0.0,18.4,28.1,124.0,7.2,89.7,83.8,1011.8,185.1,16.0,7.0,06:36:04,17:33:29,0.68,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673456400
2023-01-13,28.8,19.0,22.8,19.1,23.1,0.0,0.0,0.0,,0.0,0.0,16.6,35.6,118.7,7.8,55.6,80.6,1008.5,208.0,18.0,8.0,06:36:10,17:34:10,0.71,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673542800
2023-01-14,32.0,19.8,24.3,17.8,24.3,0.0,0.0,0.0,,0.0,0.0,14.8,23.0,54.6,9.1,36.1,71.0,1006.1,215.5,18.8,8.0,06:36:14,17:34:50,0.74,partly-cloudy-day,Partially cloudy,Clearing in the afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673629200
2023-01-15,22.4,15.0,19.7,14.7,19.7,0.014,100.0,4.17,['rain'],0.0,0.0,29.5,45.4,56.7,8.0,81.2,74.0,1012.8,31.1,2.7,2.0,06:36:17,17:35:31,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673715600
2023-01-16,15.3,12.0,13.8,3.6,13.8,0.0,0.0,0.0,,0.0,0.0,20.5,43.6,38.3,10.0,98.4,50.5,1021.8,133.1,11.4,6.0,06:36:19,17:36:12,0.81,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673802000
2023-01-17,14.0,11.7,12.7,5.4,12.7,0.0,0.0,0.0,,0.0,0.0,18.4,20.5,20.9,10.0,100.0,61.0,1024.1,25.9,2.1,1.0,06:36:19,17:36:53,0.84,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673888400
2023-01-18,17.0,13.0,14.7,5.8,14.7,0.0,0.0,0.0,,0.0,0.0,14.8,28.1,9.1,9.6,90.9,55.8,1025.1,97.9,8.5,5.0,06:36:18,17:37:34,0.88,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1673974800
2023-01-19,16.8,14.0,15.1,7.4,15.1,0.0,0.0,0.0,,0.0,0.0,14.8,9.7,40.1,9.5,100.0,61.0,1023.1,128.9,11.2,7.0,06:36:16,17:38:14,0.91,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674061200
2023-01-20,18.0,14.0,15.7,9.1,15.7,0.0,0.0,0.0,,0.0,0.0,9.4,10.8,324.4,7.9,98.2,65.8,1021.9,214.8,18.6,8.0,06:36:13,17:38:55,0.94,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674147600
2023-01-21,23.0,12.0,17.4,11.3,17.4,0.0,0.0,0.0,,0.0,0.0,14.8,28.1,133.6,6.9,67.4,68.6,1017.7,222.1,19.1,8.0,06:36:08,17:39:35,0.98,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674234000
2023-01-22,21.0,15.0,17.7,14.4,17.7,0.0,0.0,0.0,,0.0,0.0,9.4,31.0,150.1,4.4,85.8,81.4,1015.0,222.1,19.2,8.0,06:36:01,17:40:15,0.0,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674320400
2023-01-23,23.1,17.0,20.0,15.6,20.0,0.6,100.0,16.67,['rain'],0.0,0.0,25.9,46.8,75.4,7.1,92.9,76.3,1015.3,52.9,4.4,2.0,06:35:54,17:40:55,0.04,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674406800
2023-01-24,20.1,13.0,17.0,5.1,17.0,0.1,100.0,4.17,['rain'],0.0,0.0,29.5,55.1,16.5,10.3,71.0,46.2,1025.4,92.5,8.1,5.0,06:35:45,17:41:35,0.08,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674493200
2023-01-25,19.0,7.0,13.9,4.2,13.8,0.0,0.0,0.0,,0.0,0.0,16.6,29.9,112.6,9.8,35.1,54.8,1021.3,230.7,19.9,8.0,06:35:35,17:42:15,0.11,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674579600
2023-01-26,18.4,12.0,15.0,10.9,15.0,0.1,100.0,4.17,['rain'],0.0,0.0,13.0,27.7,49.7,7.0,91.3,76.9,1016.9,86.2,7.5,4.0,06:35:23,17:42:54,0.15,rain,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674666000
2023-01-27,17.0,14.0,15.4,7.1,15.4,3.659,100.0,8.33,['rain'],0.0,0.0,25.9,48.2,11.4,9.0,85.8,60.3,1024.1,38.5,3.2,2.0,06:35:10,17:43:33,0.18,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674752400
2023-01-28,19.3,12.0,15.3,1.0,15.3,0.0,0.0,0.0,,0.0,0.0,16.6,36.0,49.4,10.9,35.2,40.0,1024.3,236.8,20.4,8.0,06:34:56,17:44:11,0.25,partly-cloudy-day,Partially cloudy,Clearing in the afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674838800
2023-01-29,21.0,8.7,14.5,2.5,14.5,0.0,0.0,0.0,,0.0,0.0,9.4,24.1,13.0,10.7,10.4,50.5,1024.4,238.0,20.4,8.0,06:34:40,17:44:50,0.25,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1674925200
2023-01-30,22.0,8.1,15.2,5.4,15.2,0.0,0.0,0.0,,0.0,0.0,14.8,32.4,115.5,7.6,3.5,55.9,1021.4,239.0,20.7,8.0,06:34:24,17:45:27,0.28,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675011600
2023-01-31,23.0,10.0,16.3,8.6,16.3,0.0,0.0,0.0,,0.0,0.0,18.4,33.1,113.0,8.4,1.7,62.6,1015.2,238.1,20.6,8.0,06:34:06,17:46:05,0.31,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675098000
2023-02-01,22.4,14.0,18.4,14.6,18.4,0.0,0.0,0.0,,0.0,0.0,16.6,27.7,120.9,6.2,77.0,79.3,1012.9,221.6,19.0,8.0,06:33:46,17:46:42,0.35,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675184400
2023-02-02,23.0,19.0,20.8,18.0,20.8,0.6,100.0,20.83,['rain'],0.0,0.0,9.4,21.6,154.7,6.3,96.0,84.4,1015.4,56.6,4.8,2.0,06:33:26,17:47:19,0.38,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",Hanoi,1675270800
2023-02-03,22.0,19.8,20.4,19.6,20.4,5.097,100.0,16.67,['rain'],0.0,0.0,13.0,23.4,145.5,3.3,94.3,95.1,1015.5,11.0,0.9,0.0,06:33:04,17:47:55,0.41,rain,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675357200
2023-02-04,22.0,19.0,20.4,19.4,20.4,1.583,100.0,12.5,['rain'],0.0,0.0,16.6,32.8,135.6,4.6,99.2,94.2,1013.1,44.0,3.7,4.0,06:32:41,17:48:31,0.45,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675443600
2023-02-05,23.6,19.8,20.8,19.9,20.8,5.147,100.0,8.33,['rain'],0.0,0.0,18.4,36.0,122.7,5.6,95.5,94.6,1011.8,22.1,1.9,1.0,06:32:17,17:49:07,0.48,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675530000
2023-02-06,21.0,19.7,20.4,19.5,20.4,0.59,100.0,4.17,['rain'],0.0,0.0,24.1,33.8,129.4,4.7,100.0,94.7,1011.1,36.0,3.1,2.0,06:31:51,17:49:42,0.5,rain,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675616400
2023-02-07,22.0,19.8,20.7,20.3,20.7,1.383,100.0,8.33,['rain'],0.0,0.0,13.0,34.6,120.7,2.9,98.9,97.2,1011.8,23.8,2.0,1.0,06:31:25,17:50:16,0.55,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675702800
2023-02-08,22.1,20.4,21.2,20.4,21.2,2.207,100.0,12.5,['rain'],0.0,0.0,18.4,40.3,132.2,3.7,98.9,95.5,1011.8,18.1,1.4,1.0,06:30:57,17:50:50,0.58,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675789200
2023-02-09,24.0,21.0,22.3,21.3,22.3,1.047,100.0,8.33,['rain'],0.0,0.0,16.6,38.2,131.8,4.9,99.5,94.0,1012.3,84.1,7.1,5.0,06:30:28,17:51:24,0.62,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675875600
2023-02-10,24.0,21.0,22.5,21.0,22.5,0.39,100.0,4.17,['rain'],0.0,0.0,20.5,40.7,124.5,6.0,98.6,91.2,1011.6,116.5,10.0,5.0,06:29:58,17:51:57,0.65,rain,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1675962000
2023-02-11,25.0,22.0,23.0,21.5,23.0,0.11,100.0,12.5,['rain'],0.0,0.0,20.5,48.2,131.1,6.1,98.6,90.9,1008.9,188.3,16.3,7.0,06:29:27,17:52:29,0.69,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676048400
2023-02-12,27.1,22.0,24.3,21.7,24.6,0.0,0.0,0.0,,0.0,0.0,22.3,35.6,120.5,7.6,88.7,85.6,1008.2,190.4,16.5,9.0,06:28:55,17:53:01,0.72,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676134800
2023-02-13,29.0,22.0,24.9,21.7,25.5,0.098,100.0,4.17,['rain'],0.0,0.0,16.6,22.7,116.8,6.5,73.6,83.9,1010.1,193.6,16.5,8.0,06:28:22,17:53:33,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676221200
2023-02-14,24.0,17.0,19.2,13.0,19.2,1.096,100.0,8.33,['rain'],0.0,0.0,27.7,41.4,46.7,9.9,99.8,68.2,1017.7,17.4,1.5,1.0,06:27:48,17:54:04,0.79,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676307600
2023-02-15,17.4,16.0,17.0,9.0,17.0,0.0,0.0,0.0,,0.0,0.0,18.4,23.0,37.3,10.0,100.0,59.6,1022.7,68.8,6.0,3.0,06:27:13,17:54:35,0.82,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676394000
2023-02-16,18.1,16.0,16.8,10.9,16.8,0.0,0.0,0.0,,0.0,0.0,11.2,8.6,23.0,9.5,100.0,68.1,1023.5,80.5,7.1,3.0,06:26:37,17:55:05,0.86,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676480400
2023-02-17,20.1,16.0,17.9,13.8,17.9,0.0,0.0,0.0,,0.0,0.0,10.4,23.0,94.4,6.1,96.2,76.8,1019.9,164.2,14.3,9.0,06:26:00,17:55:35,0.89,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676566800
2023-02-18,23.0,17.0,20.3,16.4,20.3,0.0,0.0,0.0,,0.0,0.0,13.0,22.0,127.2,6.9,91.0,78.9,1016.7,136.1,11.8,5.0,06:25:22,17:56:04,0.93,cloudy,Overcast,Cloudy skies throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676653200
2023-02-19,23.0,19.0,20.4,17.4,20.4,1.074,100.0,4.17,['rain'],0.0,0.0,16.6,24.5,346.5,6.1,82.9,83.3,1019.0,40.0,3.5,2.0,06:24:43,17:56:32,0.96,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676739600
2023-02-20,24.1,18.6,21.0,13.3,21.0,0.0,0.0,0.0,,0.0,0.0,16.6,24.5,26.0,9.7,75.8,62.0,1018.7,200.2,17.3,9.0,06:24:03,17:57:01,0.0,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676826000
2023-02-21,23.4,18.8,20.9,15.5,20.9,0.0,0.0,0.0,,0.0,0.0,14.8,33.1,143.2,7.3,55.7,71.7,1019.6,99.0,8.5,4.0,06:23:22,17:57:28,0.03,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676912400
2023-02-22,23.0,19.0,20.6,15.0,20.6,0.0,0.0,0.0,,0.0,0.0,16.6,29.2,143.4,9.2,84.3,70.6,1019.6,139.8,12.1,7.0,06:22:41,17:57:56,0.06,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1676998800
2023-02-23,23.3,17.8,20.4,16.0,20.4,0.0,0.0,0.0,['rain'],0.0,0.0,16.6,26.3,130.8,8.5,77.9,76.4,1016.8,126.5,10.9,7.0,06:21:58,17:58:22,0.1,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677085200
2023-02-24,21.0,18.0,19.2,15.1,19.2,0.498,100.0,4.17,['rain'],0.0,0.0,20.5,38.5,52.5,8.0,97.4,77.7,1020.1,16.9,1.4,1.0,06:21:15,17:58:49,0.13,rain,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677171600
2023-02-25,25.0,16.0,19.8,8.5,19.8,0.0,0.0,0.0,,0.0,0.0,18.4,37.1,20.4,11.1,40.6,49.8,1026.1,230.4,19.8,9.0,06:20:31,17:59:15,0.16,partly-cloudy-day,Partially cloudy,Clearing in the afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677258000
2023-02-26,23.0,13.4,17.8,8.5,17.8,0.0,0.0,0.0,,0.0,0.0,14.8,28.4,78.6,9.4,0.0,58.7,1028.2,274.1,23.6,9.0,06:19:47,17:59:40,0.19,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677344400
2023-02-27,23.0,11.8,18.1,10.3,18.1,0.0,0.0,0.0,,0.0,0.0,13.0,28.1,127.7,8.2,8.8,63.6,1025.6,274.0,23.6,9.0,06:19:01,18:00:05,0.25,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677430800
2023-02-28,23.8,14.0,19.1,13.5,19.1,0.0,0.0,0.0,,0.0,0.0,16.6,25.9,130.7,7.4,35.2,71.6,1021.9,267.2,23.1,9.0,06:18:15,18:00:30,0.26,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677517200
2023-03-01,21.0,16.8,19.0,16.1,19.0,0.1,100.0,4.17,['rain'],0.0,0.0,9.4,25.6,93.5,5.2,81.6,83.9,1021.6,96.5,8.3,3.0,06:17:29,18:00:54,0.29,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677603600
2023-03-02,27.0,18.0,22.3,15.9,22.3,0.1,100.0,4.17,['rain'],0.0,0.0,14.8,25.2,176.7,6.6,54.2,69.4,1022.5,123.5,10.6,5.0,06:16:41,18:01:17,0.33,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677690000
2023-03-03,24.0,17.4,21.2,15.9,21.2,0.002,100.0,4.17,['rain'],0.0,0.0,12.2,24.1,110.7,6.2,76.6,72.2,1022.9,159.2,13.7,5.0,06:15:53,18:01:41,0.36,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677776400
2023-03-04,23.0,18.0,20.3,14.4,20.3,0.0,0.0,0.0,,0.0,0.0,14.8,16.2,21.9,9.3,81.2,69.5,1024.2,217.5,18.8,8.0,06:15:05,18:02:04,0.39,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677862800
2023-03-05,26.0,16.0,20.8,14.9,20.8,0.0,0.0,0.0,,0.0,0.0,18.4,30.6,141.0,6.6,51.3,71.4,1022.0,217.8,18.7,9.0,06:14:16,18:02:27,0.42,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1677949200
2023-03-06,26.0,18.0,21.5,16.1,21.5,0.0,0.0,0.0,,0.0,0.0,24.1,33.1,121.3,7.0,50.4,72.2,1019.3,196.0,16.8,8.0,06:13:26,18:02:49,0.46,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678035600
2023-03-07,26.0,19.5,22.0,16.1,22.0,0.1,100.0,4.17,['rain'],0.0,0.0,22.3,33.5,135.9,9.3,88.6,69.4,1018.2,171.9,14.9,7.0,06:12:36,18:03:11,0.5,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678122000
2023-03-08,23.8,20.0,21.6,18.3,21.6,0.2,100.0,8.33,['rain'],0.0,0.0,18.4,33.8,119.6,7.6,93.1,81.9,1018.4,61.7,5.3,2.0,06:11:46,18:03:32,0.52,rain,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678208400
2023-03-09,29.0,19.0,23.5,18.6,23.7,0.0,0.0,0.0,,0.0,0.0,18.4,28.4,125.0,6.0,45.6,76.0,1018.0,236.0,20.4,9.0,06:10:55,18:03:54,0.56,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678294800
2023-03-10,29.0,20.0,23.3,18.3,23.5,0.0,0.0,0.0,,0.0,0.0,22.3,33.1,122.2,6.2,42.9,75.0,1014.8,280.8,24.2,9.0,06:10:03,18:04:15,0.59,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678381200
2023-03-11,22.5,20.8,21.7,19.3,21.7,0.2,100.0,8.33,['rain'],0.0,0.0,16.6,34.2,115.4,5.2,90.1,86.4,1016.1,92.8,7.9,3.0,06:09:12,18:04:36,0.63,rain,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678467600
2023-03-12,27.0,20.4,23.3,18.9,23.4,0.098,100.0,4.17,['rain'],0.0,0.0,25.9,46.4,53.6,6.4,65.6,77.2,1018.7,60.7,5.1,2.0,06:08:20,18:04:56,0.66,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678554000
2023-03-13,21.9,17.0,19.6,11.7,19.6,0.022,100.0,4.17,['rain'],0.0,0.0,22.3,45.7,16.8,10.0,80.1,61.1,1021.4,63.3,5.4,4.0,06:07:27,18:05:16,0.7,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678640400
2023-03-14,26.0,16.0,20.7,14.3,20.7,0.0,0.0,0.0,,0.0,0.0,16.6,39.2,129.7,8.0,30.2,68.7,1014.2,285.8,24.6,10.0,06:06:34,18:05:36,0.74,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678726800
2023-03-15,24.1,18.0,21.3,18.6,21.3,0.098,100.0,4.17,['rain'],0.0,0.0,19.1,33.5,115.2,9.7,80.0,84.9,1014.2,48.8,4.1,2.0,06:05:41,18:05:56,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",Hanoi,1678813200
2023-03-16,28.0,20.9,23.7,19.5,23.9,0.536,100.0,8.33,['rain'],0.0,0.0,19.1,41.0,142.2,10.7,86.4,78.4,1015.5,138.9,12.0,7.0,06:04:48,18:06:16,0.81,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",Hanoi,1678899600
2023-03-17,26.0,21.0,23.5,20.4,23.5,0.1,100.0,4.17,['rain'],0.0,0.0,20.5,38.5,123.8,8.4,90.0,83.0,1014.1,159.8,14.0,5.0,06:03:54,18:06:35,0.84,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1678986000
2023-03-18,25.0,22.0,23.3,20.1,23.3,0.3,100.0,8.33,['rain'],0.0,0.0,18.4,37.1,133.8,8.8,97.9,82.6,1012.9,140.5,12.1,5.0,06:03:01,18:06:54,0.88,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1679072400
2023-03-19,27.0,22.0,24.1,20.2,24.3,0.2,100.0,8.33,['rain'],0.0,0.0,18.4,38.9,133.1,8.7,94.7,79.6,1011.1,163.2,14.0,6.0,06:02:07,18:07:13,0.91,rain,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1679158800
2023-03-20,28.0,23.0,24.9,21.9,25.4,0.2,100.0,8.33,['rain'],0.0,0.0,22.3,34.2,128.6,8.3,96.9,83.5,1007.9,154.5,13.5,7.0,06:01:13,18:07:32,0.95,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1679245200
2023-03-21,29.0,23.0,25.7,23.1,26.8,0.105,100.0,8.33,['rain'],0.0,0.0,20.5,28.8,112.6,5.9,91.5,86.2,1005.5,238.5,20.5,9.0,06:00:18,18:07:51,0.98,rain,"Rain, Overcast",Cloudy skies throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1679331600
