Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source,Address
2019-11-16,1573837200,31.4,24.6,27.9,35.5,24.6,30.4,23.2,77.1,0.3,100.0,12.5,rain,0.0,0.0,14.4,12.6,131.8,1010.2,43.4,8.1,219.3,18.8,8.0,05:48:56,1573858136,17:26:38,1573899998,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-17,1573923600,31.2,24.4,27.7,36.2,24.4,31.0,24.3,82.7,1.1,100.0,33.33,rain,0.0,0.0,17.3,13.0,125.6,1010.4,43.8,9.4,200.4,17.3,7.0,05:49:19,1573944559,17:26:37,1573986397,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-18,1574010000,32.0,25.4,28.0,37.9,25.4,30.6,24.5,82.3,1.2,100.0,25.0,rain,0.0,0.0,20.5,15.8,127.9,1010.4,51.1,9.3,183.5,15.6,8.0,05:49:44,1574030984,17:26:37,1574072797,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-19,1574096400,32.6,24.0,27.9,36.1,24.0,30.2,23.3,77.8,0.3,100.0,12.5,rain,0.0,0.0,17.6,12.2,83.1,1009.9,46.2,8.4,212.0,18.3,8.0,05:50:08,1574117408,17:26:38,1574159198,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-20,1574182800,32.0,23.4,27.6,34.7,23.4,29.5,22.4,75.4,0.0,0.0,0.0,,0.0,0.0,16.2,8.6,233.7,1010.1,47.3,9.3,238.5,20.5,9.0,05:50:34,1574203834,17:26:40,1574245600,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-21,1574269200,32.0,24.0,27.9,34.1,24.0,29.3,22.1,73.0,0.3,100.0,12.5,rain,0.0,0.0,25.9,11.5,355.2,1010.4,42.4,8.6,202.0,17.4,7.0,05:51:00,1574290260,17:26:43,1574332003,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-22,1574355600,32.0,23.4,27.6,35.8,23.4,29.7,22.9,76.8,0.0,0.0,0.0,,0.0,0.0,16.6,11.6,255.8,1010.7,43.9,8.3,238.8,20.7,9.0,05:51:26,1574376686,17:26:48,1574418408,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-23,1574442000,33.0,23.0,27.1,35.4,23.0,28.3,23.0,81.1,0.2,100.0,4.17,rain,0.0,0.0,20.9,9.1,265.7,1010.7,48.7,7.5,197.6,17.1,8.0,05:51:53,1574463113,17:26:53,1574504813,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48894099999, 48900099999, VVTS, remote",obs,Ho Chi Minh
2019-11-24,1574528400,32.6,24.0,28.0,36.2,24.0,30.4,24.0,80.8,1.7,100.0,8.33,rain,0.0,0.0,33.8,14.4,116.2,1010.4,52.3,8.6,223.1,19.2,7.0,05:52:20,1574549540,17:26:59,1574591219,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-25,1574614800,33.0,25.0,28.4,38.0,25.0,31.4,24.1,79.1,0.1,100.0,4.17,rain,0.0,0.0,26.6,14.8,196.2,1010.4,44.9,8.7,225.4,19.5,8.0,05:52:48,1574635968,17:27:07,1574677627,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-26,1574701200,34.0,24.4,28.6,37.3,24.4,31.2,23.7,76.9,0.0,0.0,0.0,,0.0,0.0,31.7,15.8,64.6,1009.7,38.5,9.2,230.0,20.0,8.0,05:53:17,1574722397,17:27:15,1574764035,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-27,1574787600,33.0,24.4,28.7,38.1,24.4,31.7,23.7,76.3,0.1,100.0,4.17,rain,0.0,0.0,42.5,16.9,104.2,1008.9,36.6,9.8,219.1,18.9,8.0,05:53:45,1574808825,17:27:25,1574850445,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-28,1574874000,34.0,25.4,29.2,37.3,25.4,32.1,23.2,72.3,0.5,100.0,20.83,rain,0.0,0.0,24.5,12.2,87.8,1009.4,42.5,9.8,203.2,17.5,7.0,05:54:15,1574895255,17:27:36,1574936856,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-29,1574960400,33.6,24.4,28.6,36.8,24.4,30.7,22.4,71.0,0.1,100.0,4.17,rain,0.0,0.0,33.8,14.1,87.0,1009.9,42.3,9.9,212.8,18.2,8.0,05:54:44,1574981684,17:27:47,1575023267,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-11-30,1575046800,33.6,24.4,28.5,36.3,24.4,30.6,22.3,71.0,0.1,100.0,4.17,rain,0.0,0.0,29.2,12.2,84.3,1010.0,38.2,10.1,199.0,17.3,7.0,05:55:14,1575068114,17:28:00,1575109680,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-01,1575133200,32.6,24.6,28.1,36.0,24.6,30.0,22.5,73.1,0.1,100.0,4.17,rain,0.0,0.0,18.0,13.3,41.1,1009.6,42.1,10.0,210.9,18.3,8.0,05:55:44,1575154544,17:28:14,1575196094,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-02,1575219600,30.7,23.0,27.0,33.5,23.0,28.4,21.7,73.6,0.0,0.0,0.0,,0.0,0.0,17.6,14.8,345.8,1010.5,55.4,10.1,192.8,16.7,7.0,05:56:15,1575240975,17:28:28,1575282508,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-03,1575306000,28.6,23.0,25.7,29.8,23.0,26.0,18.5,64.9,0.1,100.0,4.17,rain,0.0,0.0,23.0,12.2,24.6,1011.5,47.4,9.0,180.0,15.5,7.0,05:56:46,1575327406,17:28:44,1575368924,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-04,1575392400,29.4,20.4,25.3,29.9,20.4,25.4,16.5,59.6,0.0,0.0,0.0,,0.0,0.0,20.2,12.6,19.7,1012.2,44.1,9.5,222.4,19.1,8.0,05:57:17,1575413837,17:29:01,1575455341,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-05,1575478800,29.6,20.0,25.3,30.9,20.0,25.7,17.7,63.6,0.0,0.0,0.0,,0.0,0.0,21.2,14.8,358.7,1012.9,46.7,10.3,223.8,19.2,8.0,05:57:48,1575500268,17:29:18,1575541758,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-06,1575565200,31.0,21.0,25.5,31.2,21.0,25.5,16.1,57.3,0.0,0.0,0.0,,0.0,0.0,37.4,18.4,13.0,1013.0,25.8,10.3,242.8,21.0,9.0,05:58:20,1575586700,17:29:37,1575628177,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-07,1575651600,29.4,19.4,24.7,30.5,19.4,25.0,16.5,61.0,0.0,0.0,0.0,,0.0,0.0,23.8,15.5,0.0,1013.2,46.8,10.1,164.5,14.1,7.0,05:58:51,1575673131,17:29:56,1575714596,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-08,1575738000,31.0,20.4,25.7,31.2,20.4,25.9,16.5,57.6,0.0,0.0,0.0,,0.0,0.0,21.2,14.4,2.4,1013.5,39.9,10.1,236.7,20.4,9.0,05:59:23,1575759563,17:30:16,1575801016,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-09,1575824400,31.6,20.0,25.6,31.7,20.0,25.8,17.6,63.1,0.0,0.0,0.0,,0.0,0.0,18.4,14.0,295.2,1012.9,33.2,9.8,236.9,20.4,9.0,05:59:55,1575845995,17:30:37,1575887437,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-10,1575910800,30.6,21.0,25.7,31.9,21.0,26.2,20.4,74.7,0.0,0.0,0.0,,0.0,0.0,22.7,15.7,174.4,1011.4,39.1,8.9,213.2,18.3,8.0,06:00:27,1575932427,17:30:59,1575973859,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-11,1575997200,32.0,22.0,26.0,32.0,22.0,26.4,20.6,75.0,0.0,0.0,0.0,,0.0,0.0,21.2,16.6,172.7,1011.1,34.2,8.2,184.8,15.9,7.0,06:00:59,1576018859,17:31:22,1576060282,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-12,1576083600,30.8,22.0,26.1,32.4,22.0,26.9,21.6,77.7,0.0,0.0,0.0,,0.0,0.0,20.9,15.4,131.3,1011.7,43.6,7.6,180.5,15.6,7.0,06:01:31,1576105291,17:31:45,1576146705,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-13,1576170000,32.2,22.4,26.9,34.2,22.4,28.0,21.2,73.2,0.0,0.0,0.0,,0.0,0.0,19.8,13.0,167.9,1012.2,42.4,8.7,214.9,18.6,8.0,06:02:03,1576191723,17:32:09,1576233129,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-14,1576256400,32.4,22.0,27.5,35.1,22.0,29.0,20.9,69.0,0.0,0.0,0.0,,0.0,0.0,21.6,14.0,92.6,1011.9,38.1,9.5,214.2,18.4,8.0,06:02:35,1576278155,17:32:34,1576319554,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-15,1576342800,33.6,23.4,28.3,35.3,23.4,29.8,21.1,67.5,0.0,0.0,0.0,,0.0,0.0,26.3,12.7,73.6,1010.7,30.5,10.1,231.7,19.9,8.0,06:03:07,1576364587,17:33:00,1576405980,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-16,1576429200,33.4,23.6,28.7,35.3,23.6,30.2,21.0,65.3,0.0,0.0,0.0,,0.0,0.0,33.5,16.9,95.1,1010.0,42.7,10.0,221.1,19.2,8.0,06:03:38,1576451018,17:33:26,1576492406,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-17,1576515600,33.4,23.4,28.2,34.2,23.4,29.2,20.8,67.4,0.0,0.0,0.0,,0.0,0.0,29.5,16.7,110.8,1010.5,44.4,10.1,221.0,19.0,8.0,06:04:10,1576537450,17:33:53,1576578833,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-18,1576602000,33.4,25.0,28.6,35.6,25.0,30.5,21.9,68.6,0.0,0.0,0.0,,0.0,0.0,25.6,14.8,125.5,1011.0,45.6,9.7,181.5,15.7,6.0,06:04:41,1576623881,17:34:21,1576665261,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-19,1576688400,32.0,24.4,27.9,36.2,24.4,29.9,22.7,74.4,0.2,100.0,8.33,rain,0.0,0.0,24.1,19.2,151.5,1010.9,41.4,9.8,202.9,17.5,8.0,06:05:12,1576710312,17:34:49,1576751689,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-20,1576774800,31.9,24.0,27.2,35.7,24.0,29.1,23.0,78.9,0.0,0.0,0.0,,0.0,0.0,19.8,15.5,157.7,1010.2,41.9,8.9,230.5,20.0,8.0,06:05:43,1576796743,17:35:17,1576838117,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-21,1576861200,33.0,23.0,27.5,36.1,23.0,28.9,21.9,73.2,0.0,0.0,0.0,,0.0,0.0,23.0,18.1,109.0,1010.4,46.6,10.0,215.8,18.6,8.0,06:06:13,1576883173,17:35:47,1576924547,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-22,1576947600,32.6,23.4,27.6,35.1,23.4,29.0,22.0,73.7,0.0,0.0,0.0,,0.0,0.0,20.5,17.6,145.0,1010.5,36.0,9.5,208.4,18.0,8.0,06:06:43,1576969603,17:36:16,1577010976,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-23,1577034000,32.6,23.0,27.7,35.1,23.0,29.1,21.5,70.5,0.0,0.0,0.0,,0.0,0.0,22.0,15.8,122.2,1011.1,34.1,9.6,221.3,19.3,8.0,06:07:13,1577056033,17:36:46,1577097406,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-24,1577120400,33.4,23.4,27.9,35.1,23.4,29.0,20.4,65.7,0.0,0.0,0.0,,0.0,0.0,19.4,18.2,125.4,1011.4,35.7,10.3,221.9,19.2,8.0,06:07:42,1577142462,17:37:17,1577183837,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-25,1577206800,32.0,22.0,27.2,34.9,22.0,28.3,20.9,70.3,0.0,0.0,0.0,,0.0,0.0,23.0,17.6,177.8,1010.5,33.8,9.3,216.9,18.8,8.0,06:08:11,1577228891,17:37:48,1577270268,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-26,1577293200,31.0,24.4,27.2,33.7,24.4,28.3,22.3,76.0,0.0,0.0,0.0,,0.0,0.0,24.8,14.8,161.8,1011.1,48.5,9.6,205.3,18.1,7.0,06:08:39,1577315319,17:38:19,1577356699,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-27,1577379600,32.6,23.6,27.0,33.0,23.6,27.7,21.0,72.6,0.1,100.0,4.17,rain,0.0,0.0,23.8,13.0,114.9,1011.0,40.1,9.6,210.8,18.3,8.0,06:09:07,1577401747,17:38:51,1577443131,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-28,1577466000,31.0,23.0,26.2,31.8,23.0,26.6,20.5,73.0,0.0,0.0,0.0,,0.0,0.0,18.7,12.2,275.9,1011.6,46.4,8.4,238.8,20.5,8.0,06:09:34,1577488174,17:39:22,1577529562,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-29,1577552400,32.0,21.6,26.6,33.5,21.6,27.4,21.0,74.0,0.0,0.0,0.0,,0.0,0.0,19.1,16.6,153.5,1011.2,25.4,8.2,224.1,19.4,8.0,06:10:01,1577574601,17:39:54,1577615994,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-30,1577638800,32.6,24.0,28.1,35.7,24.0,30.1,22.6,73.9,0.1,100.0,4.17,rain,0.0,0.0,22.7,19.2,95.3,1012.2,46.8,8.7,201.8,17.3,8.0,06:10:27,1577661027,17:40:27,1577702427,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2019-12-31,1577725200,34.4,24.0,28.8,34.9,24.0,30.2,20.5,63.3,0.0,0.0,0.0,,0.0,0.0,21.2,14.8,102.4,1012.9,34.2,9.8,231.6,20.0,8.0,06:10:52,1577747452,17:40:59,1577788859,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-01,1577811600,34.5,22.0,28.6,33.9,22.0,29.4,18.6,57.5,0.0,0.0,0.0,,0.0,0.0,25.6,18.4,52.1,1014.0,31.2,9.8,235.7,20.2,9.0,06:11:17,1577833877,17:41:32,1577875292,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-02,1577898000,35.1,23.0,28.8,36.4,23.0,30.3,20.0,61.3,0.0,0.0,0.0,,0.0,0.0,29.9,16.2,76.8,1014.2,44.0,9.7,228.7,19.8,8.0,06:11:41,1577920301,17:42:04,1577961724,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-03,1577984400,34.0,23.6,28.5,34.9,23.6,29.4,20.2,63.7,0.0,0.0,0.0,,0.0,0.0,22.3,12.8,46.6,1013.2,39.7,10.2,203.5,17.7,8.0,06:12:04,1578006724,17:42:37,1578048157,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-04,1578070800,33.0,23.6,27.7,33.8,23.6,28.5,20.7,68.4,0.0,0.0,0.0,,0.0,0.0,15.5,13.0,58.4,1011.5,37.5,10.0,160.2,14.0,6.0,06:12:27,1578093147,17:43:10,1578134590,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-05,1578157200,32.5,22.6,27.2,33.0,22.6,28.0,20.1,67.1,0.0,0.0,0.0,,0.0,0.0,18.7,11.9,176.1,1011.6,29.2,9.9,193.6,16.7,7.0,06:12:49,1578179569,17:43:43,1578221023,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-06,1578243600,33.4,23.0,27.9,34.2,23.0,28.9,20.4,66.6,0.0,0.0,0.0,,0.0,0.0,22.0,13.0,75.2,1011.7,36.9,9.2,221.8,19.2,8.0,06:13:10,1578265990,17:44:15,1578307455,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-07,1578330000,34.6,24.0,29.4,36.2,24.0,31.0,21.0,62.9,0.0,0.0,0.0,,0.0,0.0,20.2,14.0,126.9,1010.7,44.1,9.6,223.3,19.2,8.0,06:13:30,1578352410,17:44:48,1578393888,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-08,1578416400,34.6,25.0,28.8,37.0,25.0,30.6,22.4,71.2,0.1,100.0,4.17,rain,0.0,0.0,32.4,13.4,109.4,1010.3,42.7,9.5,212.1,18.2,8.0,06:13:49,1578438829,17:45:21,1578480321,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-09,1578502800,34.8,23.6,28.4,36.6,23.6,29.5,20.9,67.1,0.0,0.0,0.0,,0.0,0.0,30.6,18.8,142.4,1009.3,31.8,9.6,232.3,20.2,8.0,06:14:08,1578525248,17:45:53,1578566753,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-10,1578589200,34.0,23.6,28.7,35.7,23.6,29.9,20.5,63.5,0.0,0.0,0.0,,0.0,0.0,23.8,15.8,98.1,1009.0,35.5,10.1,225.2,19.7,8.0,06:14:26,1578611666,17:46:25,1578653185,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-11,1578675600,32.0,24.0,27.9,34.7,24.0,29.8,22.7,74.8,0.1,100.0,4.17,rain,0.0,0.0,24.8,14.8,233.5,1009.4,40.4,8.6,191.1,16.5,8.0,06:14:42,1578698082,17:46:57,1578739617,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-12,1578762000,31.8,24.4,27.4,35.1,24.4,29.0,22.8,77.2,10.0,100.0,4.17,rain,0.0,0.0,23.4,17.3,181.9,1009.4,52.1,8.9,169.4,14.7,7.0,06:14:58,1578784498,17:47:29,1578826049,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-13,1578848400,34.0,23.0,27.6,33.3,23.0,27.9,19.6,65.9,0.0,0.0,0.0,,0.0,0.0,26.3,16.9,82.5,1009.4,30.9,9.3,236.6,20.4,9.0,06:15:13,1578870913,17:48:01,1578912481,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-14,1578934800,33.6,23.0,27.0,33.1,23.0,27.3,18.8,63.8,0.0,0.0,0.0,,0.0,0.0,24.8,20.2,122.2,1010.7,24.4,8.7,242.9,20.8,9.0,06:15:27,1578957327,17:48:32,1578998912,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-15,1579021200,34.0,21.6,27.5,33.4,21.6,27.8,18.6,61.9,0.0,0.0,0.0,,0.0,0.0,23.0,18.4,106.0,1010.9,24.4,9.4,238.2,20.5,9.0,06:15:40,1579043740,17:49:03,1579085343,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-16,1579107600,34.0,22.6,28.1,34.5,22.6,29.2,20.7,67.4,0.0,0.0,0.0,,0.0,0.0,24.8,14.8,111.6,1011.1,36.5,7.6,216.5,18.7,9.0,06:15:52,1579130152,17:49:34,1579171774,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-17,1579194000,34.0,24.3,28.2,34.9,24.3,29.4,21.0,68.0,0.0,0.0,0.0,,0.0,0.0,23.0,18.4,115.7,1011.7,38.5,8.1,216.5,18.7,9.0,06:16:03,1579216563,17:50:05,1579258205,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-18,1579280400,31.9,23.6,27.2,34.4,23.6,28.5,21.3,71.5,0.2,100.0,8.33,rain,0.0,0.0,22.3,18.4,133.6,1011.4,39.0,7.9,198.8,17.4,8.0,06:16:13,1579302973,17:50:35,1579344635,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-19,1579366800,33.6,23.0,27.9,34.7,23.0,28.7,20.2,65.7,0.0,0.0,0.0,,0.0,0.0,25.2,19.6,113.2,1011.8,32.0,9.1,212.1,18.3,8.0,06:16:22,1579389382,17:51:04,1579431064,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-20,1579453200,34.0,23.0,28.4,35.7,23.0,29.3,19.9,62.9,0.0,0.0,0.0,,0.0,0.0,24.1,17.6,135.4,1012.5,28.3,9.6,248.5,21.5,9.0,06:16:30,1579475790,17:51:34,1579517494,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-21,1579539600,35.4,25.0,29.4,36.0,25.0,30.2,19.3,57.4,0.0,0.0,0.0,,0.0,0.0,20.5,19.2,107.2,1013.7,31.4,9.9,240.8,20.9,9.0,06:16:37,1579562197,17:52:02,1579603922,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-22,1579626000,33.8,24.0,28.9,36.3,24.0,30.1,20.1,60.7,0.0,0.0,0.0,,0.0,0.0,20.9,16.9,128.2,1012.7,35.5,10.3,228.2,19.6,8.0,06:16:43,1579648603,17:52:31,1579690351,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-23,1579712400,34.0,25.0,29.0,34.7,25.0,29.4,17.7,51.9,0.0,0.0,0.0,,0.0,0.0,33.5,17.3,126.7,1011.7,43.4,10.3,215.8,18.5,9.0,06:16:48,1579735008,17:52:58,1579776778,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-24,1579798800,34.6,23.0,28.4,34.0,23.0,28.6,17.9,55.5,0.0,0.0,0.0,,0.0,0.0,28.8,18.8,123.0,1011.6,40.4,10.3,259.8,22.4,9.0,06:16:51,1579821411,17:53:26,1579863206,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
2020-01-25,1579885200,33.4,24.6,28.1,35.2,24.6,29.1,21.0,67.6,0.0,0.0,0.0,,0.0,0.0,34.2,21.3,145.5,1010.3,33.8,10.1,218.0,18.9,9.0,06:16:54,1579907814,17:53:52,1579949632,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48894099999, 48900099999, VVTS",obs,Ho Chi Minh
