datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
2023-06-20,1687194000,25.8,16.4,19.6,25.8,16.4,19.6,17.6,89.5,11.0,100.0,54.17,['rain'],0.0,0.0,6.5,4.7,300.9,1011.7,49.1,20.1,291.8,25.3,9.0,05:22:59,1687213379,18:12:30,1687259550,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,60.0
2023-06-21,1687280400,24.7,16.5,19.7,24.7,16.5,19.7,17.8,89.9,12.8,100.0,50.0,['rain'],0.0,0.0,5.4,4.7,312.5,1012.1,46.1,19.6,315.8,27.2,10.0,05:23:11,1687299791,18:12:43,1687345963,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-06-22,1687366800,24.1,16.2,19.5,24.1,16.2,19.5,17.6,89.6,13.8,100.0,54.17,['rain'],0.0,0.0,5.4,4.7,308.0,1012.2,39.4,21.5,318.5,27.5,10.0,05:23:24,1687386204,18:12:56,1687432376,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,60.0
2023-06-23,1687453200,28.7,15.8,19.1,28.8,15.8,19.2,16.6,87.6,35.0,100.0,37.5,['rain'],0.0,0.0,10.8,4.7,312.6,1011.2,95.5,20.6,176.5,15.2,10.0,05:23:37,1687472617,18:13:09,1687518789,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,30.0
2023-06-24,1687539600,25.7,15.5,19.5,25.7,15.5,19.5,16.5,84.3,6.0,100.0,50.0,['rain'],0.0,0.0,4.7,4.7,285.1,1010.6,88.7,22.3,316.8,27.5,10.0,05:23:51,1687559031,18:13:21,1687605201,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-06-25,1687626000,24.2,16.1,19.1,24.2,16.1,19.1,17.6,91.2,22.2,100.0,66.67,['rain'],0.0,0.0,4.7,4.7,322.2,1010.7,95.2,16.1,284.0,24.5,10.0,05:24:05,1687645445,18:13:32,1687691612,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-06-26,1687712400,24.6,16.1,19.1,24.6,16.1,19.1,17.3,90.1,12.4,100.0,58.33,['rain'],0.0,0.0,5.8,3.2,295.0,1010.8,97.1,19.1,233.3,20.2,9.0,05:24:20,1687731860,18:13:43,1687778023,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-06-27,1687798800,22.9,16.3,19.0,22.9,16.3,19.0,17.9,93.4,15.8,100.0,62.5,['rain'],0.0,0.0,3.6,2.9,19.3,1011.7,84.0,17.2,255.1,22.0,9.0,05:24:34,1687818274,18:13:53,1687864433,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-06-28,1687885200,25.6,16.4,19.3,25.6,16.4,19.3,17.8,91.9,12.7,100.0,41.67,['rain'],0.0,0.0,6.8,4.0,239.3,1012.3,59.3,18.1,188.4,16.2,8.0,05:24:49,1687904689,18:14:03,1687950843,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-06-29,1687971600,24.4,16.6,19.5,24.4,16.6,19.5,18.1,91.9,9.0,100.0,41.67,['rain'],0.0,0.0,9.4,5.8,247.9,1011.5,69.5,20.3,264.9,22.8,9.0,05:25:04,1687991104,18:14:12,1688037252,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-06-30,1688058000,24.6,16.8,19.6,24.6,16.8,19.6,17.8,90.7,6.9,100.0,37.5,['rain'],0.0,0.0,18.0,9.7,245.6,1011.1,78.1,20.1,264.1,22.7,9.0,05:25:20,1688077520,18:14:20,1688123660,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-07-01,1688144400,26.5,16.9,19.9,26.5,16.9,19.9,17.8,89.4,9.1,100.0,45.83,['rain'],0.0,0.0,15.8,10.4,245.5,1012.0,97.8,16.9,272.6,23.5,9.0,05:25:35,1688163935,18:14:28,1688210068,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,60.0
2023-07-02,1688230800,22.7,17.4,19.2,22.7,17.4,19.2,17.8,92.0,12.5,100.0,58.33,['rain'],0.0,0.0,13.7,6.8,255.1,1013.0,97.3,14.1,177.3,15.4,7.0,05:25:51,1688250351,18:14:35,1688296475,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-03,1688317200,26.4,16.5,19.5,26.4,16.5,19.5,17.4,89.4,26.3,100.0,41.67,['rain'],0.0,0.0,13.0,6.1,294.2,1013.0,96.1,16.1,196.8,17.0,9.0,05:26:07,1688336767,18:14:42,1688382882,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,60.0
2023-07-04,1688403600,25.3,16.0,19.1,25.3,16.0,19.1,16.8,88.1,10.4,100.0,33.33,['rain'],0.0,0.0,4.0,2.9,353.5,1012.8,96.8,20.3,223.3,19.4,7.0,05:26:23,1688423183,18:14:48,1688469288,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-05,1688490000,24.9,16.2,19.0,24.9,16.2,19.0,17.3,90.8,12.4,100.0,50.0,['rain'],0.0,0.0,5.8,4.3,38.1,1012.2,85.4,17.9,274.0,23.6,9.0,05:26:39,1688509599,18:14:53,1688555693,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-06,1688576400,25.6,15.4,19.3,25.6,15.4,19.3,16.9,87.5,8.9,100.0,45.83,['rain'],0.0,0.0,6.8,5.8,127.9,1012.9,52.7,19.1,285.0,24.6,9.0,05:26:55,1688596015,18:14:57,1688642097,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-07,1688662800,22.5,16.4,19.0,22.5,16.4,19.0,17.8,93.5,12.4,100.0,54.17,['rain'],0.0,0.0,3.6,3.6,199.9,1013.4,73.7,19.8,279.4,24.2,9.0,05:27:11,1688682431,18:15:01,1688728501,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-08,1688749200,24.1,16.2,19.0,24.1,16.2,19.0,17.7,92.4,11.9,100.0,45.83,['rain'],0.0,0.0,10.1,6.1,175.8,1013.5,41.7,16.7,305.5,26.4,9.0,05:27:27,1688768847,18:15:04,1688814904,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-09,1688835600,25.2,15.8,18.9,25.2,15.8,18.9,17.1,90.2,10.8,100.0,33.33,['rain'],0.0,0.0,11.5,7.2,204.5,1013.4,46.7,17.0,305.9,26.3,10.0,05:27:43,1688855263,18:15:06,1688901306,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,30.0
2023-07-10,1688922000,26.8,15.9,19.4,27.1,15.9,19.4,16.6,86.4,3.8,100.0,37.5,['rain'],0.0,0.0,10.1,6.5,269.7,1012.4,87.1,20.8,186.0,16.0,8.0,05:28:00,1688941680,18:15:07,1688987707,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-11,1689008400,24.2,16.2,19.1,24.2,16.2,19.1,17.8,92.4,18.0,100.0,58.33,['rain'],0.0,0.0,4.3,3.6,315.3,1012.5,77.8,17.0,296.5,25.5,10.0,05:28:16,1689028096,18:15:07,1689074107,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-07-12,1689094800,27.9,15.9,19.9,28.0,15.9,19.9,16.6,84.1,2.8,100.0,33.33,['rain'],0.0,0.0,9.7,6.5,312.7,1012.0,78.9,22.7,224.7,19.4,10.0,05:28:32,1689114512,18:15:07,1689160507,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-07-13,1689181200,25.4,16.1,19.5,25.4,16.1,19.5,17.4,88.5,9.0,100.0,41.67,['rain'],0.0,0.0,17.3,9.0,320.3,1011.2,78.5,21.3,305.5,26.4,9.0,05:28:48,1689200928,18:15:06,1689246906,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,60.0
2023-07-14,1689267600,24.4,16.3,18.7,24.4,16.3,18.7,17.5,93.0,14.2,100.0,66.67,['rain'],0.0,0.0,20.5,9.4,309.5,1010.8,92.8,16.6,198.1,17.4,9.0,05:29:04,1689287344,18:15:04,1689333304,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-15,1689354000,24.4,16.5,19.0,24.4,16.5,19.0,17.2,90.4,13.5,100.0,58.33,['rain'],0.0,0.0,44.3,11.9,297.3,1009.3,96.1,13.3,221.3,19.0,9.0,05:29:19,1689373759,18:15:01,1689419701,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-16,1689440400,20.9,17.0,18.6,20.9,17.0,18.6,16.9,90.1,1.5,100.0,33.33,['rain'],0.0,0.0,47.9,14.4,288.5,1007.6,96.8,12.8,148.7,12.8,5.0,05:29:35,1689460175,18:14:57,1689506097,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-17,1689526800,20.2,17.2,18.2,20.2,17.2,18.2,16.9,92.3,1.5,100.0,45.83,['rain'],0.0,0.0,46.4,15.1,277.2,1006.8,99.1,5.6,101.3,8.8,4.0,05:29:50,1689546590,18:14:53,1689592493,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-18,1689613200,22.5,16.8,18.7,22.5,16.8,18.7,17.4,92.2,3.2,100.0,54.17,['rain'],0.0,0.0,46.1,14.0,275.0,1008.3,94.0,7.4,180.0,15.4,9.0,05:30:05,1689633005,18:14:48,1689678888,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-19,1689699600,23.8,16.8,19.5,23.8,16.8,19.5,18.1,92.0,9.2,100.0,58.33,['rain'],0.0,0.0,33.8,6.1,288.7,1008.5,94.3,12.1,249.3,21.5,9.0,05:30:20,1689719420,18:14:41,1689765281,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-20,1689786000,23.8,16.1,18.9,23.8,16.1,18.9,17.8,94.0,12.5,100.0,37.5,['rain'],0.0,0.0,6.1,4.7,300.9,1009.3,80.4,14.1,204.3,17.4,8.0,05:30:35,1689805835,18:14:34,1689851674,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-21,1689872400,21.8,16.7,19.0,21.8,16.7,19.0,18.3,95.9,13.9,100.0,62.5,['rain'],0.0,0.0,6.5,4.3,127.3,1010.9,88.7,17.7,275.3,23.8,9.0,05:30:50,1689892250,18:14:26,1689938066,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-22,1689958800,21.5,16.6,18.8,21.5,16.6,18.8,18.0,95.4,17.4,100.0,54.17,['rain'],0.0,0.0,6.5,4.0,228.6,1012.5,95.4,15.6,245.3,21.2,8.0,05:31:04,1689978664,18:14:17,1690024457,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-23,1690045200,24.8,16.2,18.8,24.8,16.2,18.8,17.4,92.6,7.3,100.0,37.5,['rain'],0.0,0.0,12.6,5.8,246.6,1012.4,80.0,16.4,240.1,20.8,9.0,05:31:18,1690065078,18:14:08,1690110848,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-07-24,1690131600,23.7,16.8,19.0,23.7,16.8,19.0,17.5,91.9,7.7,100.0,58.33,['rain'],0.0,0.0,20.2,9.4,265.9,1011.0,88.9,13.3,240.5,20.7,9.0,05:31:32,1690151492,18:13:57,1690197237,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-25,1690218000,23.6,16.6,19.4,23.6,16.6,19.4,17.2,88.4,3.1,100.0,50.0,['rain'],0.0,0.0,32.8,10.4,278.1,1010.9,81.7,13.0,267.9,23.1,9.0,05:31:45,1690237905,18:13:46,1690283626,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-26,1690304400,24.3,16.9,19.5,24.3,16.9,19.5,16.9,86.5,1.2,100.0,37.5,['rain'],0.0,0.0,42.1,13.7,290.5,1010.3,69.4,14.2,268.6,23.1,9.0,05:31:58,1690324318,18:13:33,1690370013,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,10.0
2023-07-27,1690390800,21.5,17.8,18.9,21.5,17.8,18.9,17.5,91.8,2.3,100.0,50.0,['rain'],0.0,0.0,40.0,12.6,289.5,1009.1,97.9,12.3,81.2,7.0,4.0,05:32:11,1690410731,18:13:20,1690456400,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-28,1690477200,21.7,17.2,18.7,21.7,17.2,18.7,17.7,94.3,1.4,100.0,29.17,['rain'],0.0,0.0,42.5,10.4,284.7,1008.2,98.3,6.5,82.7,7.3,6.0,05:32:23,1690497143,18:13:06,1690542786,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-29,1690563600,21.9,17.1,18.8,21.9,17.1,18.8,18.1,95.7,8.9,100.0,66.67,['rain'],0.0,0.0,36.4,9.7,272.8,1009.1,87.1,9.7,190.2,16.4,8.0,05:32:36,1690583556,18:12:51,1690629171,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-07-30,1690650000,21.3,17.5,18.3,21.3,17.5,18.3,17.5,95.3,2.6,100.0,50.0,['rain'],0.0,0.0,42.8,10.4,280.1,1010.5,98.3,7.8,100.4,8.7,7.0,05:32:47,1690669967,18:12:35,1690715555,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-07-31,1690736400,23.1,17.6,19.3,23.1,17.6,19.3,17.3,88.8,1.9,100.0,50.0,['rain'],0.0,0.0,42.8,12.6,288.2,1011.3,93.8,12.5,220.0,19.0,8.0,05:32:59,1690756379,18:12:18,1690801938,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-08-01,1690822800,22.0,16.3,18.4,22.0,16.3,18.4,17.0,92.1,6.1,100.0,58.33,['rain'],0.0,0.0,47.9,14.8,301.8,1011.0,100.0,13.5,134.5,11.8,7.0,05:33:10,1690842790,18:12:01,1690888321,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-08-02,1690909200,20.6,16.2,18.2,20.6,16.2,18.2,17.3,94.9,1.7,100.0,25.0,['rain'],0.0,0.0,35.6,11.2,288.1,1011.5,95.6,4.8,80.0,7.0,3.0,05:33:20,1690929200,18:11:43,1690974703,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-08-03,1690995600,24.5,16.6,19.5,24.5,16.6,19.5,17.8,90.6,7.1,100.0,54.17,['rain'],0.0,0.0,32.0,10.8,263.3,1011.9,98.2,12.8,254.7,22.1,9.0,05:33:31,1691015611,18:11:23,1691061083,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-04,1691082000,23.9,17.1,19.6,23.9,17.1,19.6,17.5,89.2,1.1,100.0,37.5,['rain'],0.0,0.0,35.3,12.6,266.7,1014.0,91.6,14.0,217.0,18.7,8.0,05:33:41,1691102021,18:11:03,1691147463,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-08-05,1691168400,25.1,15.9,19.5,25.1,15.9,19.5,15.9,81.8,0.1,100.0,4.17,['rain'],0.0,0.0,32.4,14.4,280.5,1014.3,55.7,18.8,316.5,27.3,10.0,05:33:50,1691188430,18:10:42,1691233842,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2023-08-06,1691254800,25.6,15.8,19.9,25.6,15.8,19.9,16.3,81.8,0.4,100.0,16.67,['rain'],0.0,0.0,38.5,14.0,277.6,1012.1,70.9,20.0,316.3,27.3,10.0,05:33:59,1691274839,18:10:21,1691320221,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-07,1691341200,25.1,16.9,19.9,25.1,16.9,19.9,16.3,81.9,0.1,100.0,4.17,['rain'],0.0,0.0,45.7,15.8,284.1,1011.1,42.5,21.0,311.8,27.0,10.0,05:34:08,1691361248,18:09:58,1691406598,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['remote'],obs,10.0
2023-08-08,1691427600,25.7,16.6,20.1,25.7,16.6,20.1,16.5,81.9,0.4,100.0,16.67,['rain'],0.0,0.0,29.5,12.2,286.3,1012.1,67.5,22.8,311.8,27.1,10.0,05:34:17,1691447657,18:09:35,1691492975,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,10.0
2023-08-09,1691514000,26.9,16.9,20.5,27.3,16.9,20.5,16.6,80.8,0.3,100.0,12.5,['rain'],0.0,0.0,24.5,11.2,298.0,1013.0,33.6,20.3,301.8,26.1,10.0,05:34:25,1691534065,18:09:11,1691579351,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-10,1691600400,28.6,15.4,20.2,28.4,15.4,20.2,16.4,82.2,2.2,100.0,20.83,['rain'],0.0,0.0,16.2,10.1,296.6,1012.5,39.1,23.1,257.3,22.2,10.0,05:34:32,1691620472,18:08:46,1691665726,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,30.0
2023-08-11,1691686800,27.1,16.2,20.3,27.5,16.2,20.4,16.7,82.6,1.5,100.0,25.0,['rain'],0.0,0.0,16.2,11.5,283.7,1011.5,16.4,23.3,320.9,27.7,10.0,05:34:39,1691706879,18:08:21,1691752101,0.82,Rain,Clear conditions throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-12,1691773200,26.8,16.5,19.8,27.3,16.5,19.8,17.2,86.9,3.3,100.0,37.5,['rain'],0.0,0.0,14.8,10.4,277.3,1011.3,39.8,22.0,318.5,27.5,10.0,05:34:46,1691793286,18:07:54,1691838474,0.86,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,['remote'],obs,60.0
2023-08-13,1691859600,25.3,16.3,19.7,25.3,16.3,19.7,17.6,88.9,6.9,100.0,45.83,['rain'],0.0,0.0,13.0,8.3,271.9,1010.9,41.0,17.3,290.3,25.0,9.0,05:34:53,1691879693,18:07:27,1691924847,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,60.0
2023-08-14,1691946000,27.3,16.1,19.9,27.7,16.1,20.0,17.4,87.4,6.1,100.0,37.5,['rain'],0.0,0.0,11.9,9.4,275.4,1011.2,39.3,16.3,302.3,26.1,10.0,05:34:59,1691966099,18:07:00,1692011220,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,60.0
2023-08-15,1692032400,23.7,16.4,19.6,23.7,16.4,19.6,17.9,90.7,8.9,100.0,50.0,['rain'],0.0,0.0,10.1,6.8,267.8,1012.2,64.8,16.3,310.6,26.7,10.0,05:35:04,1692052504,18:06:31,1692097591,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-08-16,1692118800,26.1,16.5,19.7,26.1,16.5,19.7,17.6,89.2,9.4,100.0,41.67,['rain'],0.0,0.0,9.0,5.0,283.8,1012.2,76.1,18.3,224.0,19.2,9.0,05:35:10,1692138910,18:06:02,1692183962,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,60.0
2023-08-17,1692205200,24.8,16.1,19.6,24.8,16.1,19.6,17.6,89.1,9.5,100.0,50.0,['rain'],0.0,0.0,9.4,6.8,289.7,1011.5,23.9,19.4,312.3,27.1,10.0,05:35:14,1692225314,18:05:32,1692270332,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,['remote'],obs,60.0
2023-08-18,1692291600,27.1,16.3,19.4,27.5,16.3,19.4,17.1,88.2,9.2,100.0,50.0,['rain'],0.0,0.0,6.1,4.7,305.9,1010.6,54.5,19.6,260.1,22.4,10.0,05:35:19,1692311719,18:05:02,1692356702,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-08-19,1692378000,25.8,16.1,19.2,25.8,16.1,19.2,17.3,89.4,9.9,100.0,50.0,['rain'],0.0,0.0,4.7,4.7,328.1,1010.2,92.2,19.2,195.2,17.1,8.0,05:35:23,1692398123,18:04:31,1692443071,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-20,1692464400,25.6,16.5,18.9,25.6,16.5,18.9,16.5,87.7,7.6,100.0,45.83,['rain'],0.0,0.0,9.4,5.8,234.5,1010.5,96.4,20.5,141.4,12.1,7.0,05:35:27,1692484527,18:03:59,1692529439,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['remote'],obs,10.0
2023-08-21,1692550800,25.0,16.0,19.2,25.0,16.0,19.2,17.4,90.5,6.2,100.0,54.17,['rain'],0.0,0.0,18.7,11.2,240.3,1011.9,76.5,14.0,301.5,25.9,10.0,05:35:30,1692570930,18:03:27,1692615807,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['remote'],obs,30.0
2023-08-22,1692637200,26.9,15.8,20.0,27.3,15.8,20.0,16.4,82.9,0.6,100.0,20.83,['rain'],0.0,0.0,16.6,10.8,275.3,1011.5,39.1,18.3,301.3,26.1,10.0,05:35:33,1692657333,18:02:54,1692702174,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-23,1692723600,26.1,16.3,20.0,26.1,16.3,20.0,16.4,82.8,0.9,100.0,20.83,['rain'],0.0,0.0,17.3,10.8,290.8,1011.1,58.1,23.6,297.3,25.6,10.0,05:35:36,1692743736,18:02:21,1692788541,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
2023-08-24,1692810000,27.0,16.5,20.2,27.2,16.5,20.2,16.4,82.1,0.8,100.0,29.17,['rain'],0.0,0.0,13.7,9.4,290.1,1011.2,47.5,20.5,268.1,23.0,10.0,05:35:39,1692830139,18:01:47,1692874907,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['remote'],obs,30.0
